text,category
שלום יש לי רשימה ארוכה של כתובות שאני מדוורת אליהם דרך האתר שלי. אני חושבת לעבור לעבוד איתכם. מעוניינת להכנסי כל חודש חלק מהכתובות על מנת לקבל אישורים מכולם ולהמשיך עם רשימות יותר קטנות אך יותר ממוקדות. אשמח להבין אם וכיצד אפשר. תודהאורנה,
"שלום ,אני בונה אתר ג'ומלה (חשוב) ללקוח שלכם (שוש וארז מניקס) ורוצה לשאול איך להוסיף את הקוד לאתר? אשמח לדעת גם לעתיד ללקוחות אחרים.בתודה, סטפני גרסט",
נא להסיר אותי מרשימת התפוצה,block
"שלחתי מקודם הודעה עם טלפון שגוי בנוגע לאופן בו נספרים אחוזי הפתיחה, זה הטלפון הנכון. סליחה ותודה על המענה",
רק רוצה את הניוזלטר כעת.תודה!,
"שלום ,אני משווק של המערכת, ונשאלתי ע""י לקוח פוטנציאלי מה העלויות למעל 20 אלף נמענים (הוא צופה במהלך חצי שנה-שנה כ-100 אלף).אשמח לקבל טבלת מחירים.תודה,אסף",sales
Do you have a Facebook page?  Is it helping your business or just taking up space?  More people decide on what to buy by asking their friends than by Google.  So it’s vital that your social media pages have an impressive business connection.  Make us one ,
"אבקש לדעת כיצד ניתן לפתוח חשבון לפחות משנה? לסדר גודל של 1500 מכותבים, בתודה",
רוצה לברר עליות,
אנא הורידו אותי מרשימת התפוצה שלכם.חבל מאוד שאין קישור מיידי להורדה.מתוקה,block
"אבקש לקבל הצעת מחיר עבור השימוש במערכת על בסיס חודשי לשליחת דיוורים שיווקיים. תודה, אמיר.",sales
"שלום, רציתי לדעת האם ניתן לקבל הדרכה על מערכת ישראטק. אני מתקשה ללמוד את התוכנה באמצעות האינטרנט והייתי שמחה לקבל הדרכה אישית. תודה ה.",support
"שת""פ ,בימים אלו אנו מפתחים מערכת ליצירת דפי נחיתה ואוהדים בפייסבוק, לצורך המשך הטיפול בפניות של הלקוחות אנו צריכים לספק מערכת שתדע לנהל את המאגר ולנצלו לדיוור ומכירות חוזרות ,ברצוני לדעת האם וכיצד ניתן ליצור שת""פ עמכם במטרה לעזור ללקוחותינו לכם ולנו.",coop
"אשמח להסביר את הצרכים שלנו, ולקבל ממכם פרטים על השירות והצעת מחיר.",sales
pls call,
"מתעניין...אנו מפיצים ניוזלטר לכ- 25,000 כתובות בכל שבוע.בכל שנה נוספות אצלנו כ-8,000 מדוורים חדשים.",
"נא צרו קשר, אני רוצה לרכוש חבילת סמס, דחוף להיום. תודה, אורטל",sales
יש לכם דוגמאות של דפי נחיתה שאפשר לעצב מהמערכת שלכם?,support
"מעוניין לשלוח מייל פרסומי למועדון לקוחות שלי - כ3,000 איש",
אני מנכל לשכת המסחר ישראל ברזיל ואנו מעוניינים לקבל הצע למערכת משלוח אימיילים וניוזלטר ודיוור בכלל ללקוחות ומנוייםץ יש לו כ1800 מנויים אודה אם תוכלו ליצור איתי קשר לקבלת הצעה.,
הקמתי חשבון - על מנת להתנסות - ולא קיבלתי את המייל אימות  - ואנני יוכל להמשיך.את המייל בנושא הסירטי וידאו קיבלתי - אבל את מייל האימות לא.אשמח לתגובה.ארז,
Please change my email address in your files fromperry@post.tau.ac.iltoperryk@tauex.tau.ac.il,
אני מעוניין לתאם פגישה עלמנת ללמוד את ישראטק,
אבקש לא לשלוח לי מיילים יותר,
"שלום,הנני מנהל עסק של סופרמרקטים.יש בידי רשימות של אנשים והמיילים שלהם אך אינני מכיר את כולם.שאלתי היא האם אני יכול לשלוח לכל האנשים מיילים? האם אינני חשוף לתביעה אזרחית.הרשימות הם של אנשים שעובדים בבתי ספר בחיפה ואוניברסיטת חיפה.שוב אינני מכי",sales
"שלום לכם,אני מעוניין לשלוח מאמר לרשימת תפוצה שברשותי בהיקף של 100-500 כתובות. השליחה תתבצע אחת לשבוע, במשך אעה שבועות.לא מצאתי את החבילה המתאימה במחירון שלכם, ולכן אשמח לקבל הצעת מחיר במייל.אודה על הסיוע,עופר",sales
מה המחירים?,sales
מעוניינת שתסירו את המייל שלי מרשימת התפוצה שלכם,block
"שלום,השאלה שלי לא קשורה לתפקוד ישראטק, ממנו אני מאוד שבע רצון.אני מחפש דרך להגן על סרטים שאני מעלה לאתר חברים שלי וראיתי שקשה להוריד למחשב את הסרטים שלכם.האם אתם יכולים להדריך אותי איך לבנות דף כזה או להפנות אותי למישהו שיכול לעשות את זה?בתודה,מ",support
התחברתי למערכת יש לי מנוי שנתי ואני לא מצליחה להטמיע את המערכת באתר שלי שנמצא בלייב סיטי אשמח לעזרתם. איריס,
מעוניין לברר על שירות שליחת מיילים לרשימת תפוצה,
"אני פונה אליכם מGLOBAL NETWORKSאנו קבוצת מדיה האוחזת במספר אתרים בניהם זהוזה, בחדרי חרדים וHEVRE.אנחנו מדוורים בדיוור חוקי למעל 500,000 גולשים ממאגר של 2 מליון גולשים שצברנו במהלך שנים ות.רצינו לברר איתכם אפשרות שיתוף פעולהנשמח לשמוע ממכם",coop
מעונינת בעוד פרטים טכניים ועלויות.תודה,
0523422000 עבור כישורית - חברה לתועלת הציבור,
שלום  אני רוצה שתשלחו לי בבקשה למייל איך אני רושם אנשים לישראטק שיבוא דרכי ואיך אתם מתגמלים אותי..תודה ה דניאל ראובן,
opontop.co.il שלחו לי דואר זבל באמצעות המערכת שלכם. מעולם לא התעניינתי אפילו באתרים אחרים בנושאי האתר שלהם ובוודאי שלא נרשמתי אליהם.,block
"בוצעה בקשה להסרת הדוא""ל מרשימת התפוצה דרך הקישור במייל בפעם השנייה. נלקחו תצלומי מסך משתי הפעמים. במידה ואקבל מייל נוסף מכם אאלץ לפעול בדרך משפטית ע""פ חוק הספאם החדש - תיקון לס' 30 לחוק התקשורת. לתשומת ליבכם!",block
ע טוב מעוניין לקבל פרטים לגבי שירות שלכם,
בנושא חיבור למערכות סליקה,
מעוניין לקבל הצעת מחיר לדיוור,sales
"אנחנו מלכ""ר ומעוניינים בה. מחיר לשרות שליחת מיילים בתפוצה רחבה.עד 5000 אישאו עד 10000 אישאו עד 20000בכבוד ,שרית אוחיוןמנהלת רכשידידי כדור הארץ0525292357",sales
באחרונה אני נתקל בתופעה שאני מסיר את עצמי מרשימות תפוצה ולאחר מספר ימים אני שוב מקבל מהגורמים שהוסרו,
"שלום הייתי מעוניין לסגור את החשבון שלי.כתובתי הפיזית היא רימלט 4, רמת גן,  52281",stop
"מעוניין לבדוק כמה פרטים טכניים לגבי תאימות המערכת לצרכים של האתר שלי, אודה באם תצרו איתי קשר,תודהעודד",
אנחנו מארגני כנסים ומשווקים עלוני להשתתפות בכנסים לאנשי מקצוע בכל העולם. מאד יתכן שהגיע זמן לסיים שימוש בדואר מבוייל ונשמח לשוחח עמך.,
רציתי לדעת האם יש אפשרות להתממשק למערכת Goldmine בכדי לחסוך ניהול רשימות כפולות.תודהצחי הררימנהל תחום האינטרנט במכללה האקדמית כנרת,support
"שלום,אנחנו כבר לקוחות שלכם, רצינו שתעדכנו אצלכם את כתובתינו החדשה, המגשימים 20, פתח תקווה,ת.ד 7399 מיקוד 49348",
"We will optimize your site to increase its rankings with major search engines. This will drive targeted online users to your site, as well as attract new users through the use of relevant keywords and phrases. Not only will we help you gain those higher r",
שלום אני רוצה לדעת איך הגעתם אלי?????? בחיים לא נכנסתי לאתר שלכם אולא נרשמתי זה מטריד!!!!! אנא הפסיקו עם דואר הזבל!!!!,block
"שלום,אנחנו מנויים שלכם והגדלנו משמעותית את רשימת התפוצה.אשמח לדעת האם יש צורך לבצע שינוי במנוי נוכח כך ואם כן לקבל פרטים.תודהפרי",support
מעוניין לפרסם דרך מערכת הדיוור שלכםתודה,
"שלום לפני שאני מזמין ממכם את השרות יש לי מספר שאלות,אשמח אם תוכלו לחזור אליי לטלפון מספר 0526232775בתודה מראש ערן לוי",
"שלוםקודם כל כל הכבוד .אני חושב שישראטק עושה תעבודה.דבר שני,לפי איך שהמערכת שלכם לא עונה לטלפונים וכל הזמן מרכז ""ביפר"" לוקח הודעות זה כבר מסמן לי ועבורי בעיה.דבר שלישי,בגלל מסגרת אשראי בבנק האם ניתן לשלם פייר חודש ולא מראש שנה.תודה",uncategorized
